vowel,word,t,F1,F2,F3,F1@20%,F2@20%,F1@35%,F2@35%,F1@50%,F2@50%,F1@65%,F2@65%,F1@80%,F2@80%,plt_vclass,pre_seg,fol_seg,class,is_outlier
ʊ,look,211.517,384.4,1091.3,2713.1,389.5,1082.9,389.5,1082.9,348.5,1089.6,319.7,1179.2,319.7,1179.2,u,L,K,BOOK,FALSE
ʊ,good,261.407,396,1378.6,2566.5,386.3,1427.8,395,1384.8,430.9,1331.3,467.9,1343.2,436,1317.1,u,G,D,BOOK,FALSE
ʊ,footing,283.95,320.4,1100.8,2471.9,932.3,1631.1,480.5,1258.7,371.7,1127.5,395.4,1291.3,382.3,1393.6,u,F,T,BOOK,FALSE
ʊ,could,401.13,365.6,1580.1,2290.7,492.6,1649.1,474.6,1637.4,371.5,1548.6,341.7,1637.1,336.5,1648.4,u,K,D,BOOK,FALSE
ʊ,look,468.787,417.7,1146.7,2457.8,419.2,1127.5,419.2,1127.5,410.3,1176.1,387.9,1227.7,387.9,1227.7,u,L,K,BOOK,FALSE
ʊ,woods,590.447,368.4,1285,2313.7,365.9,1163.8,367.7,1222.8,367.4,1396.5,355.8,1504.2,347.4,1544.9,u,W,D,BOOK,FALSE
ʊ,wouldn't,590.833,410.7,1456.1,1975.4,404.7,1367.4,410.5,1431.6,399.9,1514.9,363,1325.5,329.9,1355.1,u,W,D,BOOK,FALSE
ʊ,wood,619.13,382.2,1320.6,2007.6,386.8,1228.2,386.3,1241.7,351.4,1427.7,282.1,1551.8,279.4,1552,u,W,D,BOOK,FALSE
ʊ,should,630.3,374.1,1514.3,2323,365.1,1508.3,366.3,1509.9,383.3,1516.7,373.3,1536,369.9,1552.5,u,SH,D,BOOK,FALSE
ʊ,putting,673.54,405.5,1110.4,2464.5,605.9,1103.3,406.2,1084.5,408.7,1201.6,403.4,1288.8,395.4,1330.1,u,P,T,BOOK,FALSE
ʊ,looked,694.097,433.6,1031.8,2751.7,439.1,1008,439.1,1008,416.7,1075.6,369.9,1136.2,369.9,1136.2,u,L,K,BOOK,FALSE
ʊ,looked,728.723,462.5,1104.7,2663.9,475.4,1086.1,471.5,1097.9,447.5,1117.8,448.6,1151.1,406.5,1178.1,u,L,K,BOOK,FALSE
ʊ,good,738.713,353.2,1307.7,2434.4,825,1737.5,348.9,1307.6,328.8,1306.1,302.8,1406.6,312.1,1424.5,u,G,D,BOOK,FALSE
ʊ,put,742.7,394.8,1005.4,2512.8,605.7,1159.1,389.9,1003,407.3,1045.6,421.9,1175.8,413.9,1285.9,u,P,T,BOOK,FALSE
ʊ,good,809.277,397.1,1834.6,2370.8,382.9,1860.5,382.9,1860.5,407.1,1645.2,400,1482.3,400,1482.3,u,G,D,BOOK,FALSE
ʊ,good,838.413,346.8,1456.1,2257.8,322.5,1517.7,336.9,1477,356.7,1461,346.8,1540.7,341.3,1569.5,u,G,D,BOOK,FALSE
ʊ,book,839.337,443.4,1033.4,2544.9,458,1129.4,443.5,1039.5,424.2,1042,355.5,1074.8,358.1,1121.3,u,B,K,BOOK,FALSE
ʊ,looked,885.13,413.6,1142.3,2890.9,439.4,1073.8,435.8,1082.1,379.7,1210.4,303.6,1220.1,292.2,1217.1,u,L,K,BOOK,FALSE
ʊ,good,908.497,360.8,1500.7,2272.8,388.5,1524.6,362.2,1517.8,375.5,1465.8,377.3,1494.8,372,1528.7,u,G,D,BOOK,FALSE
ʊ,book,924.513,378.9,961.9,2288.9,338.6,1016.2,363.2,990.6,355.3,969,291.6,1010.4,336.5,1117.2,u,B,K,BOOK,FALSE
ʊ,could,930.2,313.9,1648.4,2312.4,297.1,1686.7,299.5,1681.8,322.6,1630.5,326.3,1720.2,324.7,1733.8,u,K,D,BOOK,FALSE
ʊ,look,1036.537,404.8,1158.2,2711.3,414.4,1126.6,414.4,1126.6,391.1,1217.8,377.3,1305.6,377.3,1305.6,u,L,K,BOOK,FALSE
ʊ,cooking,1068.607,304.2,1352.6,2402.3,311.7,1375.2,311.7,1375.2,322.8,1334.2,271.8,1313.4,271.8,1313.4,u,K,K,BOOK,FALSE
ʊ,should,1128.567,400.2,1692.1,2465.8,390.7,1730.6,390.7,1730.6,409.8,1624.7,409.1,1562.8,409.1,1562.8,u,SH,D,BOOK,FALSE
ʊ,your,1167.803,334.3,1358.2,1891.3,309.3,1455,322.4,1408.4,368.2,1196.3,397.1,1058,397.8,967.7,uwr,Y,R,BOOK,FALSE
ʊ,good,1189.857,345.4,1543.7,2362.7,357.7,1591.9,357.7,1591.9,347.3,1466.9,311.2,1417.6,311.2,1417.6,u,G,D,BOOK,FALSE
ʊ,good,1192.457,372.9,1360,2393.8,357.3,1398.9,360.8,1376.3,387.3,1346.1,396,1402,385.4,1442,u,G,D,BOOK,FALSE
ʊ,book,1194.713,461.7,1044.3,2528.1,415.4,1044.2,457,978.9,465.8,1076.6,397.3,1085.8,460.8,1304.5,u,B,K,BOOK,FALSE
ʊ,good,1287.58,416.4,1458.4,2411.7,384.6,1521.7,411.6,1469.4,424,1441.2,433.6,1480.5,424.6,1572.8,u,G,D,BOOK,FALSE
ʊ,your,1391.637,407.8,1686.8,2222.7,387.3,1789,387.3,1789,443.6,1563.1,490.3,1377.9,490.3,1377.9,uwr,Y,R,BOOK,FALSE
ʊ,book,1508.473,418,1031.2,2531.7,375.4,1048.6,397.8,1025.5,418.2,1059.9,358.1,1172.5,352.2,1218.2,u,B,K,BOOK,FALSE
ʊ,took,1514.09,419.9,1477.6,2435,330.7,1565.1,395.8,1510.6,415.8,1388.8,349.2,1324.1,315.4,1359,u,T,K,BOOK,FALSE
ʊ,took,1585.167,369.4,1533.4,2480.5,611.3,1737.7,611.3,1737.7,359.6,1457.5,345.4,1451.8,345.4,1451.8,u,T,K,BOOK,FALSE
ʊ,sugar,1592.693,412.2,1433,2474.4,404,1479.6,409,1455.8,402.7,1424.1,348.5,1454.4,328.3,1453.7,u,SH,G,BOOK,FALSE
ʊ,full,1672.213,466,934.4,2981,704,1455,573.8,1213.6,399.7,673.3,405.3,667.9,405,664.4,u,F,L,BOOK,FALSE
ʊ,look,1699.72,455.8,1433.5,2534.8,506.2,1385.9,498.1,1387.6,449.3,1417,408.2,1337.7,397.1,1334.2,u,L,K,BOOK,FALSE
ʊ,rookie,1725.607,395.1,1363.9,2144.5,402.2,1356.2,402.2,1356.2,362.7,1393.5,302.1,1510.4,302.1,1510.4,u,R,K,BOOK,FALSE
ʊ,took,1739.813,380.6,937.9,2655.8,821.8,1841,366.6,1013.1,380,939.7,307.6,1378.7,276.9,1377.7,u,T,K,BOOK,FALSE
ʊ,your,1740.117,379.8,1912.7,2547.4,365.1,1968.7,365.1,1968.7,402.8,1826.3,423.3,1645.5,423.3,1645.5,uwr,Y,R,BOOK,FALSE
ʊ,could,1761.63,437.3,1664.3,2694.8,457.9,1654.8,454.2,1657.3,436.2,1655.2,423.1,1627.4,421.3,1625.8,u,K,D,BOOK,FALSE
ʊ,should,1767.34,282,1293,2363.4,613.4,1489.7,279,1316,292.3,1298.4,318.5,1376.4,322.6,1417.1,u,SH,D,BOOK,FALSE
ʊ,took,1788.237,494.6,1479.5,2559.1,463.8,1654.5,480.1,1553.7,504.9,1365.9,431.1,1132.2,412.2,1211.7,u,T,K,BOOK,FALSE
ʊ,looking,1808.03,461.4,1157.6,2649.2,432.5,1117,457.8,1149.5,464.9,1177.1,433.4,1189.8,288.8,1144.5,u,L,K,BOOK,FALSE
ʊ,look,1815.66,440.9,1185.4,2818.3,393.5,1146.5,433.9,1175.7,452.7,1185.8,422.9,1082.2,292.7,1202.3,u,L,K,BOOK,FALSE
u,moved,50.03,302.7,1095.3,2165.1,312.2,1134.6,305.2,1114.4,301.8,1029,303.5,978.9,306,997.3,uw,M,V,BOOT,FALSE
u,who,85.653,279.4,1076,2290.8,721.2,1656.4,265.9,1088.6,285.5,1004.8,288.3,912.9,291,855.8,uw,HH,W,BOOT,FALSE
u,moose,106.293,236.4,1030.2,2137.1,260.1,1038.8,248.5,1031,226.4,1035.5,194.4,1206.8,150.1,1351,uw,M,S,BOOT,FALSE
u,movie,112.367,248.4,1313.5,3219.3,263.9,1358.5,252.7,1335.8,253.3,1270.3,238.2,1194.8,238.9,1214.5,uw,M,V,BOOT,FALSE
u,exclude,209.867,311.9,1183.3,2588.6,311.9,1183.3,307.2,1167.6,296.2,1117.9,318.3,1159.6,324.6,1205.4,Tuw,L,D,BOOT,FALSE
u,room,253.717,274.9,1413.6,1830.4,274.9,1413.6,274.9,1413.6,267.8,1347,251.1,1207.9,251.1,1207.9,Tuw,R,M,BOOT,FALSE
u,loser,334.718,354.1,1338.3,2475.7,354.1,1338.3,344.8,1334,300.6,1243.1,314.1,1227.5,315.8,1247.5,Tuw,L,Z,BOOT,FALSE
u,blooms,335.857,367.1,1263.2,2379.7,367.1,1263.2,368.2,1244.6,361.6,1158.3,354,1083.2,359.8,1288.2,Tuw,L,M,BOOT,FALSE
u,room,350.917,353.3,1619.2,2843.3,353.3,1619.2,354.5,1613.7,378.6,1444,385.4,1293.1,385,1279.8,Tuw,R,M,BOOT,FALSE
u,through,365.777,305.7,1537.8,2210.2,305.7,1537.8,305.7,1537.8,303.9,1563.3,293.6,1573.7,293.6,1573.7,Tuw,R,DH,BOOT,FALSE
u,loops,385.637,320.1,1165.1,2553.7,320.1,1165.1,321.1,1169.2,332.7,1163.9,334.7,1124,334.8,1127.4,Tuw,L,P,BOOT,FALSE
u,move,473.993,293.1,1144.9,2249,328.7,1281.5,292.4,1145.3,292.2,1096.5,314,1008.8,330.6,1005.5,uw,M,V,BOOT,FALSE
u,boots,513.677,308.2,1119.4,2207.8,524.4,1364.1,306.5,1141.1,289.1,1031,280.9,1262.9,306.9,1475.4,uw,B,T,BOOT,FALSE
u,group,521.707,313.8,1304.7,1909.1,313.8,1304.7,314,1297.6,306.1,1158.1,280.5,1074.7,275.6,1072.1,Tuw,R,P,BOOT,FALSE
u,flew,579.357,408.7,1364.4,2427.6,408.7,1364.4,362.3,1356,361.6,1365.4,389.7,1413.2,386.6,1352.2,Tuw,L,B,BOOT,FALSE
u,whom,591.933,337.3,1210.2,2358,418.2,1552.2,329.6,1255.8,343.9,1103.1,360.1,1286.5,476.6,1692.2,uw,HH,M,BOOT,FALSE
u,including,612.357,353.6,1188.8,2386.5,353.6,1188.8,353.6,1188.8,364.3,1266.8,378.8,1361.1,378.8,1361.1,Tuw,L,D,BOOT,FALSE
u,poor,640.08,366.7,920.7,2568.7,796.4,1517,437.7,1070.5,367.1,870.3,336.5,906.1,289.6,966.4,uwr,P,R,BOOT,FALSE
u,through,658.438,385.9,1104.9,2143.3,385.9,1104.9,385.5,1092.7,376.5,1064.1,353.7,1084.4,349.5,1111.3,Tuw,R,DH,BOOT,FALSE
u,who,665.183,391.7,1224,2295.2,380.1,1439.2,399.5,1287.1,364.9,1023.6,353.1,809.6,348.1,1092.2,uw,HH,W,BOOT,FALSE
u,food,791.513,355.4,1256.7,2404,1141.9,1933.9,581,1539,273.8,1045.4,271,1125.7,265.1,1304.2,uw,F,D,BOOT,FALSE
u,remove,792.327,353.6,1138.3,2020.1,336.6,1128,336.6,1128,354.5,1122.3,340.4,1074.7,340.4,1074.7,uw,M,V,BOOT,FALSE
u,moves,810.083,367.6,1273.1,2297.1,366.4,1244.9,370.4,1276.7,361.5,1255.8,352.7,1216.6,351.8,1204.8,uw,M,V,BOOT,FALSE
u,who,872.313,392.4,1204.2,2515.1,410.7,1696.5,397.7,1241.5,304.1,840.7,273.4,1097.7,352.4,1766.4,uw,HH,HH,BOOT,FALSE
u,roofs,928.917,376.7,1397,2186.6,376.7,1397,378.9,1396.3,386.3,1396.2,381.4,1370.5,381,1365.6,Tuw,R,F,BOOT,FALSE
u,untrue,947.577,378.8,1466.8,2271.7,379.2,1457.6,397.6,1232.9,412.4,1170.3,390.2,1204.3,345.9,1552.9,Tuw,R,NA,BOOT,FALSE
u,move,964.373,334.8,1090,2290.3,314.3,1059.1,333.4,1090.2,333.1,1052.4,328.9,1007.3,310,975.8,uw,M,V,BOOT,FALSE
u,roots,1005.967,324.1,1274.5,2995.2,311.4,1230.7,318.8,1182.3,546.2,1999.5,474,1738.2,367.8,1282.1,Tuw,R,T,BOOT,FALSE
u,movement,1059.473,233.8,1409.3,2441.8,203.1,1461.9,217.2,1423.5,232.2,1412.6,218.5,1344.1,215.3,1336.3,uw,M,V,BOOT,FALSE
u,who,1146.917,397.7,1029.1,1961.9,433,1064.4,433,1064.4,384.3,1020.9,393.6,1039.4,393.6,1039.4,uw,HH,ER0,BOOT,FALSE
u,moving,1235.17,347.8,1372.9,2224.7,271.9,1713.2,346.7,1401.1,355.9,1287.6,349.6,1266.2,335.8,1268.9,uw,M,V,BOOT,FALSE
u,room,1268.368,317,1408.6,2084.1,317,1408.6,319.9,1410.6,321.1,1367.2,304.2,1278.7,300.1,1244.9,Tuw,R,M,BOOT,FALSE
u,root,1270.167,354.3,1564.1,2574.2,354.3,1564.1,349.5,1560.5,316.6,1452.9,286.4,1375.6,282.4,1390.3,Tuw,R,T,BOOT,FALSE
u,rooster,1358.547,300.3,1263.2,1933.1,300.3,1263.2,300.3,1263.2,301.8,1298.1,307.7,1409.8,307.7,1409.8,Tuw,R,S,BOOT,FALSE
u,who,1388.143,283.4,903.9,2360.4,303.2,912.8,281.7,884.2,316.1,1004.5,305.6,1012.3,316.8,1076.5,uw,HH,HH,BOOT,FALSE
u,who,1388.373,297.5,1045.5,2400.2,612.1,1260.9,299.2,1065.7,281.6,924.9,283.4,963.1,299.6,917.2,uw,HH,P,BOOT,FALSE
u,lose,1459.477,335.6,1324.2,2459.5,335.6,1324.2,335.6,1324.2,344.1,1281.8,347.2,1265.2,347.2,1265.2,Tuw,L,Z,BOOT,FALSE
u,balloon,1472.787,380.1,1188.5,2627.2,380.1,1188.5,380.1,1191.7,372,1225.7,366.2,1246.7,365.5,1248,Tuw,L,N,BOOT,FALSE
u,blue,1505.787,295.9,1230.2,2480.4,295.9,1230.2,296,1267.7,273.4,1294.7,249.3,1404.2,424.6,1640.3,Tuw,L,T,BOOT,FALSE
u,food,1593.543,304.8,1295.6,2235.3,340,1411.7,320.1,1310.1,315.3,1212.2,210.3,1292.6,273.5,1403.1,uw,F,D,BOOT,FALSE
u,who,1621.65,347.6,1139.3,2481.5,619.6,1387.6,341.6,1149.6,346.1,1090.5,367.6,1097.2,396,1186.9,uw,HH,AH0,BOOT,FALSE
u,groom,1680.587,272,1297.8,2073.4,273.8,1276.6,281.3,1134.1,289.3,1000.8,287.1,953.3,289.1,1009.2,Tuw,R,M,BOOT,FALSE
u,who,1772.18,403.2,1320.4,2633.5,387.5,1381.3,391.6,1323.6,411.1,1317.8,396.2,1375,260.4,1319.4,uw,HH,NA,BOOT,FALSE
u,through,1777.397,283.5,1384.9,1976.9,283.5,1384.9,286.9,1273.7,290.4,1289.6,280.9,1230.3,254.5,1149.4,Tuw,R,N,BOOT,FALSE
ɔ,quarter,55.647,387.5,773.4,2320.4,384.7,762.9,384.7,762.9,392.3,797.2,397.1,835.4,397.1,835.4,owr,W,R,FOUR,FALSE
ɔ,stories,83.227,363.6,916.9,2495.3,720.1,1736.7,354.2,941.3,373,866.2,372.3,890,354.2,991.8,owr,T,R,FOUR,FALSE
ɔ,formed,97.96,342.2,864,2134.2,678.9,1663.1,421,1142.2,401.2,711.8,453.1,789.2,475.8,872.3,owr,F,R,FOUR,FALSE
ɔ,forts,127.85,352,648.3,2203.9,535.9,1071.9,365.7,670,348.4,700.6,328.3,804.4,314.6,866.4,owr,F,R,FOUR,FALSE
ɔ,four,143.71,397.6,764.1,2534.2,675.1,1356.1,471.5,990.4,371.3,766.3,376.1,845.2,466.9,943.7,owr,F,R,FOUR,FALSE
ɔ,more,143.897,387,761.2,1978.9,295.5,768.7,353.7,758.6,452.1,815.2,497.3,905.4,487.4,934.8,owr,M,R,FOUR,FALSE
ɔ,georgia,181.397,378.9,959.5,2022.4,362.4,1088.5,372,1000.4,385.5,901.9,391.7,931.1,395.3,966.9,owr,JH,R,FOUR,FALSE
ɔ,california's,199.697,380.1,795.5,2332.4,564.6,1439.9,458,1141.8,389.1,802.5,378.4,860.6,368.8,893,owr,F,R,FOUR,FALSE
ɔ,more,210.197,420.1,767.4,2007.7,442.3,960.4,442.3,960.4,449.6,764.7,407.4,741,407.4,741,owr,M,R,FOUR,FALSE
ɔ,disorder,227.567,402.7,1011.7,2480.1,530.8,1148.1,400.4,1035.9,370.7,951.6,272.8,851.7,262.5,846.9,owr,S,R,FOUR,FALSE
ɔ,four,244.663,406.8,752.1,2410.5,634.8,1310,406.8,751,415.5,771.3,426.6,854,421.4,916.8,owr,F,R,FOUR,FALSE
ɔ,before,255.467,439.2,811,2234.6,626.6,1184.4,428.4,798,460.3,870.8,451.9,955.4,415.2,1024.1,owr,F,R,FOUR,FALSE
ɔ,performance,290.38,415.8,677.3,1831.2,447.9,1073.7,420.7,689.2,418.5,666.3,420,725.1,418.2,833.8,owr,F,R,FOUR,FALSE
ɔ,awards,291.77,396.5,733.8,2159.1,367.6,745.3,396.4,779.5,394.4,782.5,399.2,958.2,402,1108.8,owr,W,R,FOUR,FALSE
ɔ,moral,300.463,414.1,798.3,2217.6,376.9,823.7,406.5,808.2,423.4,788.1,433.3,869.6,425.9,924.9,owr,M,R,FOUR,FALSE
ɔ,board,315.71,393.9,779.9,2543.9,394.2,1550.3,393.6,794.6,389.2,764.8,399.7,824.6,412.9,959.5,owr,B,R,FOUR,FALSE
ɔ,corner,327.337,433.5,700.6,1782.3,511.9,1210.7,423.1,832.4,428.7,750.2,421.9,841,427.4,872.4,owr,K,R,FOUR,FALSE
ɔ,record,364.18,416.6,882.9,2158.5,465.8,901.9,464.1,899.5,384.3,859.9,417.9,917.6,417.3,931.1,owr,K,R,FOUR,FALSE
ɔ,war,407.963,388.9,668.7,2016.9,364.9,659.5,383.7,665.9,410.4,727.1,440.2,865.6,434.9,963.9,owr,W,R,FOUR,FALSE
ɔ,stories,446.84,359.7,955.8,2548,564.3,1376.4,371.4,995.5,342.3,805.2,275.7,1047,923,1520.5,owr,T,R,FOUR,FALSE
ɔ,more,478.613,380.4,587.2,2193.1,350.5,617.3,377.7,570.1,387.5,650,419.6,771.3,454.4,895.3,owr,M,R,FOUR,FALSE
ɔ,border,499.523,373.8,762.9,1811.6,343,871.6,366.7,800.3,377.9,842.6,388.6,994.5,392.9,1028.6,owr,B,R,FOUR,FALSE
ɔ,more,513.183,388.3,783.3,1749,618.3,1013.7,500.4,935.6,471.3,703.1,414.3,713.9,357.9,697.2,owr,M,R,FOUR,FALSE
ɔ,california,530.12,396,880.4,2210,779.3,1879.4,482.8,1201.1,396.9,730.8,362.5,815.2,357.6,907.7,owr,F,R,FOUR,FALSE
ɔ,story,539.61,400.4,912.4,2358.1,688.9,1673.6,394.7,925.6,411.6,902.6,412.9,965,404.4,1062.4,owr,T,R,FOUR,FALSE
ɔ,orders,601.087,405.9,869.5,2129.5,404.9,1059.6,408.5,903.1,396.7,790.4,393.5,787.6,403.1,864.6,owr,R,R,FOUR,FALSE
ɔ,more,618.59,366.4,611.9,1871.1,333.2,714.4,360.7,608.1,380,637.9,411.7,742.9,427.9,818.2,owr,M,R,FOUR,FALSE
ɔ,florida,650.13,392.8,873.1,2310.4,386.5,855.9,387.2,857.8,395.3,911,399.1,996,400.1,1007.5,owr,L,R,FOUR,FALSE
ɔ,store,724.343,406.4,926.9,2437.7,533.1,1085,410.4,931.8,401.1,885.7,427,914,421.3,1001.9,owr,T,R,FOUR,FALSE
ɔ,floor,756.5,407.2,801.7,2765.9,387.2,777.8,399.8,791.6,411.8,831.8,442.8,885.1,452.9,940.3,owr,L,R,FOUR,FALSE
ɔ,more,811.23,373.6,677.1,1920.5,349.1,689.5,371.3,671.2,381.1,739.6,385.3,879.7,378.4,953.6,owr,M,R,FOUR,FALSE
ɔ,mortal,833.74,399.4,660.4,1874.7,350.4,703.6,394.5,674.1,398.4,633.6,403.9,698.5,405.2,786.4,owr,M,R,FOUR,FALSE
ɔ,north,893.347,395.9,1060.6,2231.1,306.1,1360.2,389.7,1135.3,377.8,886.4,378.6,855.2,383,900.5,owr,N,R,FOUR,FALSE
ɔ,short,914.837,379.8,862.3,2406.4,328.5,1015.9,388.9,892.7,369.9,838.2,375.3,903.1,352.2,968.5,owr,SH,R,FOUR,FALSE
ɔ,story,966.027,376,923.7,2308.8,712.5,1648.8,376.4,951.3,375.8,847.2,381.9,861,403.6,979.5,owr,T,R,FOUR,FALSE
ɔ,warning,1006.45,340.1,757.1,1898,345.8,773,345.3,755.7,327,762.6,302.2,825.4,312.4,872.6,owr,W,R,FOUR,FALSE
ɔ,more,1064.98,373.9,691.5,1877.5,368.4,943.4,387.9,732.8,387.2,726.2,401,827.3,390.5,907.4,owr,M,R,FOUR,FALSE
ɔ,door,1120.553,354.6,1047.9,2343.4,296.4,1328.3,345.6,1103.2,384.8,970.3,433,932.5,441,954.8,owr,D,R,FOUR,FALSE
ɔ,porn,1152.913,357.5,795.3,2185.8,428.1,920.7,384.4,835,389.6,798.8,386.8,977.8,392.6,1008.5,owr,P,R,FOUR,FALSE
ɔ,georgian,1160.963,372.5,1002.4,2289.3,357.3,1092.3,364.9,1043.2,386.2,953.4,388.2,963.1,386.5,980.1,owr,JH,R,FOUR,FALSE
ɔ,georgia,1162.28,383.4,907.1,2092.4,542.3,1303,379.8,949.1,398.5,853.1,413.8,883.5,412.9,934.4,owr,JH,R,FOUR,FALSE
ɔ,forces,1167.377,371.2,687.3,2232.7,389.9,829.3,371,673.9,373.4,737.3,397.1,850.3,404.5,893.6,owr,F,R,FOUR,FALSE
ɔ,chores,1185.983,357.1,999.9,2239,875.2,1376.3,492.3,1203.6,391.1,971.6,401.9,1033.3,405.6,1072.8,owr,CH,R,FOUR,FALSE
ɔ,forests,1222.42,427.1,808.7,2341.4,599,1258.6,487.4,988.4,374,717.8,367.3,770,360.8,835.6,owr,F,R,FOUR,FALSE
ɔ,glorious,1257.78,413,931.4,2511.8,406.9,956.9,410.9,941.7,428.1,936.1,399.5,959.9,383.1,1006.2,owr,L,R,FOUR,FALSE
ɔ,forces,1285.19,346.8,665.4,2479,592.9,1238.7,428.7,933.2,368.6,694.7,378.4,794.9,379.8,870.4,owr,F,R,FOUR,FALSE
ɔ,orbit,1298.12,399.2,833.8,2413.9,432.8,1010,400,850.6,397,731.2,406.9,769.7,396.3,865.8,owr,ER0,R,FOUR,FALSE
ɔ,more,1300.973,430.9,907.1,2311.8,377.8,1066.6,417.5,1024.2,406.2,758.6,405.6,839.4,400.4,863.2,owr,M,R,FOUR,FALSE
ɔ,more,1305.26,402.9,1022.1,2298,306.4,883.9,396.7,855.8,388,985.5,400,858.2,415.2,992.2,owr,M,R,FOUR,FALSE
ɔ,north,1324.887,364.7,994.7,2052.7,310.6,1171.8,355.1,1069.7,366.4,865.2,377.9,817.6,381.6,835.3,owr,N,R,FOUR,FALSE
ɔ,more,1401.683,371.6,645.3,1950.1,347.5,704,376.8,645.4,388.7,705.8,430.1,824.5,439.2,966.5,owr,M,R,FOUR,FALSE
ɔ,fortune,1462.153,412.1,803.3,2208.5,606.1,1174.6,522.3,987.3,386,733.9,355.9,742.7,369.8,771.2,owr,F,R,FOUR,FALSE
ɔ,war,1542.68,404.7,665.1,2823.7,393.6,659.2,395.1,659.7,412.9,649.5,402.7,623.4,403.1,620.3,owr,W,R,FOUR,FALSE
ɔ,porch,1545.313,365.8,961.9,2383.7,522.4,1346.5,424.9,1022.4,260.9,970.2,296.7,1014.2,524.3,1090.7,owr,P,R,FOUR,FALSE
ɔ,pours,1575.517,396.9,742.1,2259.5,852.8,1483.2,489.4,831.1,391.6,781.9,411.9,929.8,424.6,1042.1,owr,P,R,FOUR,FALSE
ɔ,forehead,1599.16,393.2,743.5,2451,567.7,1081.1,410.5,810.9,400.4,770.9,395.6,860.4,398,935.2,owr,F,R,FOUR,FALSE
ɔ,story,1636.463,388.1,960.5,2465.6,418.4,1289.5,388.3,1002.7,354.2,848.7,394.4,935.1,479.4,1135.7,owr,T,R,FOUR,FALSE
ɔ,worn,1642.34,426.7,657.9,2175.7,478.6,583.9,430.6,660.1,405.5,627.8,354.3,693.3,343.2,766.2,owr,W,R,FOUR,FALSE
ɔ,bore,1672.47,409.5,680.9,2820.3,415.8,787.6,409.3,687,406.2,631,436.4,783.9,426.7,1002.8,owr,B,R,FOUR,FALSE
ɔ,northern,1710.003,366.1,809.1,2111.9,348.4,870.2,368.7,806.3,414,1069.8,240.4,1022.6,407.8,857.2,owr,N,R,FOUR,FALSE
ɔ,porcelain,1719.4,375,839.7,2246,585.7,1434,480.8,1123.7,398.2,760.3,407.9,834.4,415.3,905.6,owr,P,R,FOUR,FALSE
ɔ,important,1756.023,387.5,857.6,2347.7,580.8,1457.8,482.8,1045.7,347.2,641.3,382.1,874.1,399.4,990.9,owr,P,R,FOUR,FALSE
ɔ,storage,1763.64,379.4,786.7,2081.8,401.3,1051.2,377.8,860.6,364.6,803.3,391.1,952,408.1,1042,owr,T,R,FOUR,FALSE
ɔ,more,1829.1,436.7,770,2156.8,391.6,1002,432.6,836.9,452.4,798.1,450.5,871,447,932.9,owr,M,R,FOUR,FALSE
ɑ,todd,12.917,662.8,1162.4,2596.3,775.3,1336.7,740.5,1162.1,614.6,1065.2,637.6,1109.4,545.2,1314.1,o,T,D,LOT,FALSE
ɑ,father,71.26,601.3,979.6,2467.8,708.8,1400,601.8,977.1,598.6,1000.2,608.1,1030.4,532.3,977.6,o,F,DH,LOT,FALSE
ɑ,lot,105.177,692.7,1027.2,2914.2,602.4,958.3,678.1,1016.5,770,1068.7,798.3,1177,753.9,1292.6,o,L,T,LOT,FALSE
ɑ,stocks,146.013,593.2,1236.1,2478,527.3,1509.2,585.9,1274.9,578.1,1073.7,457.8,1066.4,495.2,1062,o,T,K,LOT,FALSE
ɑ,lot,147.45,612.9,1029.9,2668.1,623.3,995.4,622.3,999.9,611.1,1065.8,622.5,1123.8,623.5,1128.5,o,L,T,LOT,FALSE
ɑ,crop,201.043,638.4,1094,2508.3,589.4,1086.3,628,1092.7,656.9,1097.4,631.9,1111.7,585.4,1028.8,o,R,P,LOT,FALSE
ɑ,marijuana,201.667,533.8,873.1,2054,489.3,833.5,503.4,852.8,598.9,945.8,624,1180.4,621.5,1270.1,o,W,N,LOT,FALSE
ɑ,operative,260.693,619.1,1090,2554.2,724.5,947.1,637.1,1078.7,643.2,1109.5,630.8,1103.7,588.7,1068.1,o,IY0,P,LOT,FALSE
ɑ,posture,277.413,719.6,1161.6,2019.5,915,1321.4,831.6,1210.4,636.1,1196.7,587.2,1128.9,583.2,1178.2,o,P,S,LOT,FALSE
ɑ,possible,280.45,596,951.7,2515.8,648.8,1607.4,603.2,1068,665.3,988.6,647.3,996.8,913,1056,o,P,S,LOT,FALSE
ɑ,exotic,297.797,555.5,1166.7,2698.9,395,1273.3,518.4,1185.4,621.7,1126.3,633.5,1152.2,605.7,1209.6,o,Z,T,LOT,FALSE
ɑ,og,310.803,703.6,1102.1,2526.5,403,1311.8,696.3,1118.6,646.8,1118.1,595.4,1166.1,680.7,1263.8,o,NA,G,LOT,FALSE
ɑ,documents,317.783,573.4,1308.6,2279.4,535.5,1516.2,539.6,1356.7,623.6,1200.6,598.2,1175.2,484.2,1231.8,o,D,K,LOT,FALSE
ɑ,ops,340.053,623.4,1128.7,1958.8,684.4,1112.1,650.9,1115.6,582.2,1152.2,709,1196.5,511,1191.2,o,SIL,P,LOT,FALSE
ɑ,allotted,376.1,582.8,1019,3069.2,565.3,990,567.6,993.7,606.5,1071.7,618.2,1178.9,615.4,1190.9,o,L,T,LOT,FALSE
